zipcode,rate
28207,166.13
28206,166.13
28285,166.13
28031,166.13
28027,166.13
28036,166.13
28035,166.13
28070,166.13
28079,166.13
28078,166.13
28104,166.13
28105,166.13
28106,166.13
28107,166.13
28126,166.13
28130,166.13
28134,166.13
28777,166.13
28705,166.13
28765,166.13
27306,237.91
27356,237.91
27371,237.91
27341,237.91
27209,237.91
27229,237.91
27247,237.91
27281,237.91
28127,237.91
28387,237.91
27356,237.91
27376,237.91
27259,237.91
28315,237.91
28350,237.91
28327,237.91
28326,237.91
28347,237.91
27341,237.91
27330,237.91
28394,237.91
27208,237.91
27209,237.91
27242,237.91
28370,237.91
28388,237.91
28373,237.91
27252,237.91
28374,237.91
27281,237.91
27325,237.91
27868,231.59
27597,231.59
27856,231.59
27804,231.59
27807,231.59
27809,231.59
27816,231.59
27822,231.59
27803,231.59
27878,231.59
27880,231.59
27882,231.59
27557,231.59
27891,231.59
27896,231.59
28480,196.64
28449,196.64
28443,196.64
28401,196.64
28408,196.64
28407,196.64
28406,196.64
28405,196.64
28404,196.64
28403,196.64
28402,196.64
28410,196.64
28429,196.64
28409,196.64
28411,196.64
28412,196.64
28428,196.64
27862,221.63
27869,221.63
27867,221.63
27866,221.63
27820,221.63
27853,221.63
27831,221.63
27832,221.63
27842,221.63
27845,221.63
27877,221.63
27876,221.63
27897,221.63
28541,196.64
28460,196.64
28521,196.64
28518,196.64
28454,196.64
28445,196.64
28540,196.64
28547,196.64
28546,196.64
28542,196.64
28539,196.64
28544,196.64
28545,196.64
28543,196.64
28555,196.64
28572,196.64
28574,196.64
28582,196.64
28584,196.64
27516,235.65
27707,235.65
27705,235.65
27510,235.65
27514,235.65
27712,235.65
27515,235.65
27517,235.65
27599,235.65
27541,235.65
27231,235.65
27243,235.65
27278,235.65
27302,235.65
27572,235.65
27583,235.65
28510,195.84
28509,195.84
28515,195.84
28529,195.84
28537,195.84
28552,195.84
28560,195.84
28556,195.84
28571,195.84
28587,195.84
28583,195.84
27907,221.63
27906,221.63
27909,221.63
28457,196.64
28466,196.64
28478,196.64
28454,196.64
28443,196.64
28445,196.64
28447,196.64
28401,196.64
28411,196.64
28421,196.64
28425,196.64
28435,196.64
27985,221.63
27944,221.63
27919,221.63
27930,221.63
27541,235.65
27305,235.65
27343,235.65
27291,235.65
27565,235.65
27574,235.65
27573,235.65
27572,235.65
27583,235.65
28513,231.59
28530,231.59
27858,231.59
27871,231.59
27812,231.59
27811,231.59
27827,231.59
27829,231.59
27828,231.59
27835,231.59
27833,231.59
27836,231.59
27834,231.59
27837,231.59
27852,231.59
27888,231.59
27876,231.59
27879,231.59
27884,231.59
28586,231.59
28590,231.59
27889,231.59
28773,166.13
28782,166.13
28756,166.13
28722,166.13
28139,166.13
28750,166.13
27316,209.35
27355,209.35
27360,209.35
27370,209.35
27371,209.35
27260,209.35
27298,209.35
27317,209.35
27283,209.35
27205,209.35
27203,209.35
27204,209.35
27208,209.35
27230,209.35
27233,209.35
27239,209.35
27248,209.35
27341,209.35
27350,209.35
27344,209.35
27263,209.35
27292,209.35
28127,209.35
27313,209.35
28330,214.34
28338,214.34
28345,214.34
28347,214.34
28363,214.34
28367,214.34
28380,214.34
28379,214.34
27306,214.34
28386,214.34
28384,214.34
28319,214.34
28340,214.34
28383,214.34
28364,214.34
28358,214.34
28357,214.34
28369,214.34
28362,214.34
28371,214.34
28378,214.34
28377,214.34
28372,214.34
28375,214.34
28360,214.34
28359,214.34
27320,209.35
27357,209.35
27358,209.35
27375,209.35
27025,209.35
27323,209.35
27027,209.35
27326,209.35
27046,209.35
27048,209.35
27214,209.35
27249,209.35
27289,209.35
27288,209.35
27311,209.35
27013,166.13
28159,166.13
27054,166.13
28023,166.13
28036,166.13
28071,166.13
28041,166.13
28039,166.13
28072,166.13
28081,166.13
28083,166.13
28088,166.13
28115,166.13
28125,166.13
28127,166.13
28137,166.13
28144,166.13
28138,166.13
28145,166.13
28147,166.13
28146,166.13
28756,166.13
28711,166.13
28720,166.13
28160,166.13
28167,166.13
28746,166.13
28018,166.13
28019,166.13
28020,166.13
28024,166.13
28040,166.13
28043,166.13
28076,166.13
28074,166.13
28114,166.13
28139,166.13
28150,166.13
28752,166.13
28385,214.34
28458,214.34
28466,214.34
28318,214.34
28329,214.34
28328,214.34
28341,214.34
28334,214.34
28344,214.34
28478,214.34
28382,214.34
28393,214.34
28444,214.34
28453,214.34
28447,214.34
28365,214.34
28366,214.34
28441,214.34
28353,214.34
28351,214.34
28352,214.34
28343,214.34
28345,214.34
28363,214.34
28364,214.34
28396,214.34
28163,166.13
28002,166.13
28001,166.13
28009,166.13
28071,166.13
28097,166.13
28109,166.13
28107,166.13
28124,166.13
28127,166.13
28129,166.13
28128,166.13
28137,166.13
27025,165.50
27021,165.50
27022,165.50
27016,165.50
27019,165.50
27043,165.50
27052,165.50
27046,165.50
27045,165.50
27050,165.50
27042,165.50
27041,165.50
27030,165.50
27011,165.50
27007,165.50
27017,165.50
27024,165.50
27043,165.50
27049,165.50
27047,165.50
27053,165.50
27041,165.50
27030,165.50
27031,165.50
28676,165.50
28621,165.50
28683,165.50
28702,166.13
28713,166.13
28719,166.13
28789,166.13
28774,166.13
28708,166.13
28712,166.13
28718,166.13
28739,166.13
28772,166.13
28768,166.13
28747,166.13
28766,166.13
27925,195.84
27928,195.84
28227,166.13
28174,166.13
28173,166.13
28079,166.13
28110,166.13
28111,166.13
28103,166.13
28108,166.13
28105,166.13
28104,166.13
28107,166.13
28112,166.13
28135,166.13
28133,166.13
27507,235.92
27544,235.92
27536,235.92
27537,235.92
27553,235.92
27556,235.92
27565,235.92
27584,235.92
27695,248.03
27698,248.03
27690,248.03
27608,248.03
27697,248.03
27607,248.03
27703,248.03
27699,248.03
27545,248.03
27606,248.03
27501,248.03
27592,248.03
27596,248.03
27713,248.03
27512,248.03
27511,248.03
27513,248.03
27605,248.03
27602,248.03
27518,248.03
27520,248.03
27519,248.03
27601,248.03
27597,248.03
27522,248.03
27523,248.03
27529,248.03
27526,248.03
27604,248.03
27540,248.03
27539,248.03
27603,248.03
27658,248.03
27656,248.03
27676,248.03
27620,248.03
27610,248.03
27609,248.03
27619,248.03
27612,248.03
27611,248.03
27617,248.03
27614,248.03
27615,248.03
27613,248.03
27616,248.03
27635,248.03
27623,248.03
27650,248.03
27622,248.03
27621,248.03
27624,248.03
27634,248.03
27629,248.03
27625,248.03
27626,248.03
27627,248.03
27628,248.03
27640,248.03
27636,248.03
27668,248.03
27661,248.03
27675,248.03
27591,248.03
27502,248.03
27562,248.03
27560,248.03
27571,248.03
27587,248.03
27588,248.03
27551,235.92
27594,235.92
27537,235.92
27842,235.92
27850,235.92
27553,235.92
27563,235.92
27570,235.92
27586,235.92
27589,235.92
27928,195.84
27962,195.84
27970,195.84
28692,195.66
28684,195.66
28691,195.66
28698,195.66
28679,195.66
28608,195.66
28607,195.66
28605,195.66
28604,195.66
28618,195.66
28622,195.66
28644,195.66
27863,231.59
28333,231.59
27531,231.59
27530,231.59
27524,231.59
27532,231.59
27534,231.59
27533,231.59
27542,231.59
28365,231.59
27830,231.59
28551,231.59
27883,231.59
27569,231.59
28578,231.59
28640,195.66
28635,195.66
27020,195.66
28642,195.66
28685,195.66
28689,195.66
28697,195.66
28683,195.66
28656,195.66
28649,195.66
28651,195.66
28654,195.66
28659,195.66
28669,195.66
28665,195.66
28670,195.66
28676,195.66
28606,195.66
28621,195.66
28624,195.66
28645,195.66
28644,195.66
27542,231.59
27807,231.59
27813,231.59
27822,231.59
27829,231.59
27830,231.59
27852,231.59
27851,231.59
27873,231.59
27880,231.59
27883,231.59
27557,231.59
27888,231.59
27896,231.59
27893,231.59
27895,231.59
27894,231.59
27803,231.59
28642,165.50
27011,165.50
27018,165.50
27020,165.50
28689,165.50
27055,165.50
28754,166.13
28755,166.13
28714,166.13
28740,166.13
57638,166.13
58646,166.13
58562,166.13
58639,166.13
58649,166.13
58650,166.13
58429,166.13
58481,166.13
58065,166.13
58480,166.13
58027,166.13
58479,166.13
58056,166.13
58497,166.13
58072,166.13
58071,166.13
58031,166.13
58461,166.13
58063,166.13
58466,166.13
58046,166.13
58062,166.13
58049,166.13
58448,166.13
58492,166.13
58064,166.13
58301,166.13
58381,166.13
58343,166.13
58346,166.13
58368,166.13
58357,166.13
58348,166.13
58335,166.13
58351,166.13
58332,166.13
58370,166.13
58341,166.13
58374,166.13
58324,166.13
58379,166.13
58380,166.13
58386,166.13
58325,166.13
58645,166.13
58622,166.13
58620,166.13
58621,166.13
58640,166.13
58642,166.13
58627,166.13
58634,166.13
58760,166.13
58329,166.13
58789,166.13
58748,166.13
58761,166.13
58762,166.13
58793,166.13
58384,166.13
58318,166.13
58750,166.13
58711,166.13
58782,166.13
58783,166.13
58740,166.13
58649,166.13
58653,166.13
58651,166.13
58623,166.13
58643,166.13
58752,166.13
58773,166.13
58772,166.13
58727,166.13
58734,166.13
58755,166.13
58737,166.13
58721,166.13
58746,166.13
58784,166.13
58532,166.13
58504,166.13
58494,166.13
58521,166.13
58524,166.13
58444,166.13
58477,166.13
58558,166.13
58560,166.13
58503,166.13
58463,166.13
58502,166.13
58579,166.13
58501,166.13
58572,166.13
58506,166.13
58505,166.13
58507,166.13
58121,184.97
58012,184.97
58005,184.97
58006,184.97
58011,184.97
58007,184.97
58029,184.97
58109,184.97
58015,184.97
58021,184.97
58068,184.97
58027,184.97
58079,184.97
58036,184.97
58071,184.97
58031,184.97
58059,184.97
58035,184.97
58124,184.97
58122,184.97
58078,184.97
58126,184.97
58125,184.97
58038,184.97
58002,184.97
58103,184.97
58004,184.97
58108,184.97
58042,184.97
58046,184.97
58048,184.97
58102,184.97
58047,184.97
58052,184.97
58064,184.97
58107,184.97
58105,184.97
58051,184.97
58106,184.97
58104,184.97
58269,166.13
58229,166.13
58282,166.13
58330,166.13
58377,166.13
58281,166.13
58338,166.13
58372,166.13
58311,166.13
58255,166.13
58220,166.13
58249,166.13
58260,166.13
58239,166.13
58262,166.13
58323,166.13
58352,166.13
58227,166.13
58355,166.13
58413,166.13
58436,166.13
58415,166.13
58439,166.13
58441,166.13
58456,166.13
58458,166.13
58040,166.13
58474,166.13
57441,166.13
58433,166.13
57446,166.13
58845,166.13
58844,166.13
58765,166.13
58795,166.13
58730,166.13
58830,166.13
58755,166.13
58856,166.13
58833,166.13
58656,166.13
58644,166.13
58601,166.13
58757,166.13
58640,166.13
58626,166.13
58630,166.13
58625,166.13
58854,166.13
58638,166.13
58642,166.13
58652,166.13
58636,166.13
58381,166.13
58374,166.13
58421,166.13
58464,166.13
58380,166.13
58356,166.13
58445,166.13
58495,166.13
58524,166.13
58544,166.13
58542,166.13
58549,166.13
58552,166.13
58560,166.13
57632,166.13
58581,166.13
58573,166.13
58504,166.13
57648,166.13
58484,166.13
58455,166.13
58443,166.13
58421,166.13
58426,166.13
58356,166.13
58464,166.13
58445,166.13
58645,166.13
58654,166.13
58621,166.13
58632,166.13
58204,195.66
58212,195.66
58258,195.66
58267,195.66
58266,195.66
58228,195.66
58208,195.66
58275,195.66
58207,195.66
58278,195.66
58233,195.66
58214,195.66
58251,195.66
58203,195.66
58231,195.66
58256,195.66
58235,195.66
58202,195.66
58201,195.66
58244,195.66
58240,195.66
58261,195.66
58205,195.66
58206,195.66
58529,166.13
58535,166.13
58533,166.13
57638,166.13
58562,166.13
58563,166.13
58564,166.13
58569,166.13
58638,166.13
58520,166.13
58631,166.13
57645,166.13
58056,166.13
58452,166.13
58443,166.13
58212,166.13
58416,166.13
58429,166.13
58484,166.13
58464,166.13
58492,166.13
58448,166.13
58425,166.13
58649,166.13
58647,166.13
58562,166.13
58646,166.13
58650,166.13
58428,166.13
58524,166.13
58482,166.13
58494,166.13
58532,166.13
58478,166.13
58549,166.13
58561,166.13
58483,166.13
58418,166.13
58487,166.13
58475,166.13
58423,166.13
58488,166.13
58467,166.13
58415,166.13
58454,166.13
58458,166.13
58033,166.13
58456,166.13
58461,166.13
58472,166.13
58433,166.13
58049,166.13
58490,166.13
58474,166.13
58466,166.13
58431,166.13
58440,166.13
58454,166.13
58549,166.13
58561,166.13
58483,166.13
58460,166.13
58442,166.13
58495,166.13
58788,166.13
58368,166.13
58792,166.13
58789,166.13
58723,166.13
58790,166.13
58768,166.13
58762,166.13
58731,166.13
58384,166.13
58713,166.13
58748,166.13
58712,166.13
58778,166.13
58740,166.13
58736,166.13
58744,166.13
58741,166.13
58710,166.13
58440,166.13
58561,166.13
58413,166.13
58495,166.13
58456,166.13
58460,166.13
58581,166.13
57437,166.13
57457,166.13
58763,166.13
58757,166.13
58847,166.13
59270,166.13
58801,166.13
58621,166.13
58640,166.13
59221,166.13
58831,166.13
58838,166.13
58854,166.13
58835,166.13
58634,166.13
58531,166.13
58723,166.13
58540,166.13
58559,166.13
58770,166.13
58792,166.13
58771,166.13
58565,166.13
58716,166.13
58779,166.13
58576,166.13
58577,166.13
58575,166.13
58579,166.13
58778,166.13
58775,166.13
58735,166.13
58756,166.13
58759,166.13
58523,166.13
58530,166.13
58541,166.13
58545,166.13
58638,166.13
58571,166.13
58580,166.13
58625,166.13
58631,166.13
58636,166.13
58535,166.13
58554,166.13
58638,166.13
58563,166.13
58566,166.13
58570,166.13
58520,166.13
58631,166.13
58769,166.13
58756,166.13
58718,166.13
58852,166.13
58763,166.13
58773,166.13
58770,166.13
58771,166.13
58794,166.13
58776,166.13
58734,166.13
58784,166.13
58344,166.13
58266,166.13
58361,166.13
58272,166.13
58254,166.13
58416,166.13
58321,166.13
58212,166.13
58259,166.13
58380,166.13
58224,166.13
58327,166.13
58523,166.13
58530,166.13
58554,166.13
58545,166.13
58563,166.13
58571,166.13
58631,166.13
58238,166.13
58262,166.13
58265,166.13
58282,166.13
58271,166.13
58276,166.13
58222,166.13
58216,166.13
58220,166.13
58237,166.13
58236,166.13
58225,166.13
58227,166.13
58243,166.13
58241,166.13
58346,166.13
58788,166.13
58758,166.13
58313,166.13
58368,166.13
58341,166.13
58332,166.13
58385,166.13
58384,166.13
58317,166.13
58366,166.13
58386,166.13
58710,166.13
58321,166.13
58344,166.13
58229,166.13
58330,166.13
58345,166.13
58351,166.13
58380,166.13
58362,166.13
58382,166.13
58301,166.13
58338,166.13
58377,166.13
58327,166.13
58324,166.13
58325,166.13
58068,166.13
58027,166.13
58069,166.13
58060,166.13
58033,166.13
58057,166.13
58062,166.13
58054,166.13
58049,166.13
58490,166.13
58052,166.13
58787,166.13
58761,166.13
58725,166.13
58750,166.13
58740,166.13
58782,166.13
58718,166.13
58734,166.13
58746,166.13
58061,166.13
58008,166.13
58030,166.13
58015,166.13
58018,166.13
57255,166.13
58081,166.13
58060,166.13
58075,166.13
58074,166.13
58077,166.13
58076,166.13
58041,166.13
58058,166.13
58001,166.13
57260,166.13
58047,166.13
58057,166.13
58051,166.13
58052,166.13
58053,166.13
58385,166.13
58329,166.13
58363,166.13
58310,166.13
58369,166.13
58384,166.13
58317,166.13
58316,166.13
58367,166.13
58366,166.13
58353,166.13
57270,166.13
58040,166.13
58013,166.13
58067,166.13
58017,166.13
57430,166.13
58060,166.13
58069,166.13
58032,166.13
58081,166.13
58043,166.13
58474,166.13
58053,166.13
58463,166.13
58723,166.13
58341,166.13
58559,166.13
58758,166.13
58444,166.13
58736,166.13
58710,166.13
58451,166.13
58430,166.13
58528,166.13
58538,166.13
57641,166.13
57638,166.13
58568,166.13
58570,166.13
57642,166.13
57645,166.13
57660,166.13
58647,166.13
58653,166.13
58654,166.13
58643,166.13
58651,166.13
58620,166.13
58622,166.13
58623,166.13
58601,166.13
58655,166.13
58646,166.13
58638,166.13
58656,166.13
58641,166.13
58602,166.13
58630,166.13
58622,166.13
58652,166.13
58647,166.13
58016,166.13
58267,166.13
58274,166.13
58277,166.13
58035,166.13
58230,166.13
58212,166.13
58064,166.13
58056,166.13
58046,166.13
58425,166.13
58240,166.13
58472,166.13
58426,166.13
58454,166.13
58481,166.13
58476,166.13
58455,166.13
58496,166.13
58483,166.13
58421,166.13
58497,166.13
58420,166.13
58442,166.13
58475,166.13
58492,166.13
58405,166.13
58486,166.13
58402,166.13
58467,166.13
58466,166.13
58424,166.13
58401,166.13
58367,166.13
58331,166.13
58365,166.13
58372,166.13
58363,166.13
58310,166.13
58346,166.13
58317,166.13
58339,166.13
58377,166.13
58323,166.13
58352,166.13
58324,166.13
58009,166.13
58223,166.13
58016,166.13
58274,166.13
58275,166.13
58257,166.13
58035,166.13
58038,166.13
58219,166.13
58218,166.13
58048,166.13
58045,166.13
58240,166.13
58210,166.13
58270,166.13
58330,166.13
58345,166.13
58273,166.13
58227,166.13
58237,166.13
58229,166.13
58250,166.13
58231,166.13
58233,166.13
58260,166.13
58243,166.13
58321,166.13
58224,166.13
58259,166.13
58225,166.13
58261,166.13
58703,166.13
58707,166.13
58759,166.13
58722,166.13
58781,166.13
58787,166.13
58790,166.13
58768,166.13
58733,166.13
58716,166.13
58756,166.13
58779,166.13
58725,166.13
58771,166.13
58731,166.13
58704,166.13
58705,166.13
58718,166.13
58740,166.13
58701,166.13
58734,166.13
58785,166.13
58721,166.13
58735,166.13
58746,166.13
58702,166.13
58422,166.13
58438,166.13
58356,166.13
58374,166.13
58421,166.13
58418,166.13
58348,166.13
58341,166.13
58486,166.13
58451,166.13
58758,166.13
58423,166.13
58803,166.13
58843,166.13
58849,166.13
58845,166.13
58794,166.13
58802,166.13
58801,166.13
58795,166.13
58853,166.13
58852,166.13
58755,166.13
58856,166.13
58830,166.13
58831,166.13
45660,184.97
45697,184.97
45657,184.97
43724,184.97
45679,184.97
45616,184.97
45144,184.97
45133,184.97
45650,184.97
45693,184.97
45684,184.97
45671,184.97
45101,184.97
45105,184.97
45618,184.97
45810,184.97
45809,184.97
45808,184.97
45833,184.97
45844,184.97
45812,184.97
45820,184.97
45807,184.97
45877,184.97
45850,184.97
45854,184.97
45896,184.97
45887,184.97
45895,184.97
45894,184.97
45817,184.97
45830,184.97
45801,184.97
45802,184.97
45804,184.97
45806,184.97
45805,184.97
44864,221.63
44880,221.63
44878,221.63
44638,221.63
44691,221.63
44235,221.63
44848,221.63
43014,221.63
44859,221.63
44840,221.63
44866,221.63
44903,221.63
44842,221.63
44874,221.63
44822,221.63
44843,221.63
44287,221.63
44805,221.63
44838,221.63
44851,221.63
44837,221.63
44030,235.65
44062,235.65
44057,235.65
44032,235.65
44068,235.65
44047,235.65
44064,235.65
44076,235.65
44048,235.65
44099,235.65
44003,235.65
44084,235.65
44082,235.65
44046,235.65
44005,235.65
44093,235.65
44086,235.65
44004,235.65
44085,235.65
44041,235.65
44088,235.65
44010,235.65
44428,235.65
45776,228.90
45701,228.90
45777,228.90
45716,228.90
45732,228.90
45778,228.90
45742,228.90
45719,228.90
45739,228.90
45735,228.90
45780,228.90
45710,228.90
45782,228.90
45740,228.90
43728,228.90
45717,228.90
45711,228.90
45723,228.90
45761,228.90
45766,228.90
45764,228.90
45819,184.97
45334,184.97
45862,184.97
45845,184.97
45870,184.97
43331,184.97
45865,184.97
45869,184.97
45850,184.97
45896,184.97
45871,184.97
45884,184.97
45885,184.97
45888,184.97
45887,184.97
45822,184.97
45895,184.97
45306,184.97
45806,184.97
43983,195.84
43713,195.84
43985,195.84
43906,195.84
43718,195.84
43719,195.84
43947,195.84
43759,195.84
43916,195.84
43901,195.84
43917,195.84
43773,195.84
43933,195.84
43934,195.84
43927,195.84
43973,195.84
43935,195.84
43942,195.84
43928,195.84
43905,195.84
43937,195.84
43951,195.84
43940,195.84
43972,195.84
43950,195.84
43943,195.84
43967,195.84
43747,195.84
43716,195.84
43971,195.84
43909,195.84
43902,195.84
43912,195.84
43977,195.84
45697,184.97
45121,184.97
45168,184.97
45144,184.97
45176,184.97
45133,184.97
45167,184.97
45154,184.97
45142,184.97
45101,184.97
45107,184.97
45106,184.97
45120,184.97
45131,184.97
45119,184.97
45171,184.97
45118,184.97
45130,184.97
45115,184.97
45241,166.13
45246,166.13
45015,166.13
45014,166.13
45013,166.13
45012,166.13
45003,166.13
45004,166.13
45011,166.13
45018,166.13
45030,166.13
45044,166.13
45042,166.13
45053,166.13
45050,166.13
45055,166.13
45064,166.13
45063,166.13
45062,166.13
45056,166.13
45061,166.13
45069,166.13
45067,166.13
45071,166.13
45327,166.13
44695,196.64
44607,196.64
44639,196.64
43945,196.64
44643,196.64
44651,196.64
44625,196.64
44657,196.64
44615,196.64
43988,196.64
43986,196.64
44656,196.64
43908,196.64
44644,196.64
44688,196.64
44620,196.64
43903,196.64
44675,196.64
44427,196.64
44730,196.64
44621,196.64
43318,195.66
43357,195.66
43343,195.66
43072,195.66
43070,195.66
45344,195.66
43044,195.66
43045,195.66
43078,195.66
43047,195.66
45389,195.66
43029,195.66
43083,195.66
43084,195.66
43060,195.66
45312,195.66
43009,195.66
45502,195.66
45317,195.66
45365,195.66
45372,195.66
45324,195.66
43153,195.66
45323,195.66
45344,195.66
45341,195.66
45506,195.66
43078,195.66
45319,195.66
43044,195.66
43140,195.66
45349,195.66
45505,195.66
45387,195.66
45314,195.66
43010,195.66
45369,195.66
45504,195.66
45501,195.66
45503,195.66
45502,195.66
45368,195.66
45158,184.97
45157,184.97
45156,184.97
45122,184.97
45160,184.97
45162,184.97
45244,184.97
45245,184.97
45255,184.97
45147,184.97
45176,184.97
45150,184.97
45120,184.97
45153,184.97
45140,184.97
45107,184.97
45103,184.97
45102,184.97
45106,184.97
45112,184.97
45130,184.97
45118,184.97
45335,184.97
45164,184.97
45159,184.97
45169,184.97
45142,184.97
45146,184.97
45177,184.97
45148,184.97
45166,184.97
45107,184.97
45135,184.97
45113,184.97
45114,184.97
45385,184.97
44490,248.03
43930,248.03
44423,248.03
44445,248.03
44493,248.03
43920,248.03
44408,248.03
44657,248.03
43932,248.03
44492,248.03
43945,248.03
43962,248.03
44601,248.03
44665,248.03
44413,248.03
44625,248.03
43968,248.03
44443,248.03
44415,248.03
44609,248.03
44454,248.03
44431,248.03
44432,248.03
44441,248.03
44427,248.03
44455,248.03
44634,248.03
44460,248.03
43836,195.84
43749,195.84
43828,195.84
43804,195.84
43803,195.84
43824,195.84
43812,195.84
43811,195.84
43805,195.84
43821,195.84
43822,195.84
43845,195.84
44654,195.84
43014,195.84
43832,195.84
43840,195.84
43006,195.84
43844,195.84
43843,195.84
44637,195.84
44881,209.35
44882,209.35
44887,209.35
44820,209.35
44818,209.35
44856,209.35
44860,209.35
43302,209.35
44827,209.35
43314,209.35
44849,209.35
44865,209.35
44875,209.35
44854,209.35
44825,209.35
44833,209.35
44188,235.65
44142,235.65
44131,235.65
44124,235.65
44116,235.65
44181,235.65
44115,235.65
44143,235.65
44146,235.65
44145,235.65
44144,235.65
44149,235.65
44191,235.65
44147,235.65
44123,235.65
44190,235.65
44114,235.65
44104,235.65
44022,235.65
44101,235.65
44040,235.65
44070,235.65
44193,235.65
44198,235.65
44192,235.65
44130,235.65
44197,235.65
44195,235.65
44194,235.65
44102,235.65
44118,235.65
44110,235.65
44109,235.65
44129,235.65
44113,235.65
44132,235.65
44017,235.65
44108,235.65
44133,235.65
44199,235.65
44111,235.65
44134,235.65
44141,235.65
44135,235.65
44107,235.65
44105,235.65
44117,235.65
44106,235.65
44103,235.65
44202,235.65
44128,235.65
44125,235.65
44122,235.65
44112,235.65
44121,235.65
44120,235.65
44119,235.65
44126,235.65
44138,235.65
44137,235.65
44136,235.65
44127,235.65
44140,235.65
44139,235.65
45331,195.66
45332,195.66
45846,195.66
45845,195.66
45337,195.66
45348,195.66
45338,195.66
45304,195.66
45303,195.66
45318,195.66
44022,195.66
45347,195.66
45380,195.66
45346,195.66
45388,195.66
45390,195.66
45382,195.66
45350,195.66
45352,195.66
45351,195.66
45883,195.66
45358,195.66
45362,195.66
45383,195.66
45328,195.66
45860,195.66
45309,195.66
45308,195.66
43548,166.13
45813,166.13
43556,166.13
43512,166.13
43520,166.13
43519,166.13
43517,166.13
43536,166.13
45821,166.13
43527,166.13
43545,166.13
43526,166.13
43530,166.13
43506,166.13
43549,166.13
45831,166.13
43334,214.34
43081,214.34
43342,214.34
43021,214.34
43065,214.34
43015,214.34
43240,214.34
43066,214.34
43074,214.34
43035,214.34
43032,214.34
43040,214.34
43017,214.34
43031,214.34
43013,214.34
43235,214.34
43082,214.34
43064,214.34
43061,214.34
43356,214.34
43016,214.34
43011,214.34
43003,214.34
43344,214.34
43438,165.50
44816,165.50
44889,165.50
44811,165.50
44846,165.50
43464,165.50
44847,165.50
44857,165.50
44870,165.50
44089,165.50
44814,165.50
44839,165.50
44826,165.50
44871,165.50
44824,165.50
43103,214.34
43102,214.34
43154,214.34
43155,214.34
43068,214.34
43105,214.34
43157,214.34
43107,214.34
43110,214.34
43130,214.34
43076,214.34
43046,214.34
43150,214.34
43147,214.34
43148,214.34
43113,214.34
43062,214.34
43136,214.34
43112,214.34
43153,214.34
43142,214.34
45335,214.34
43106,214.34
43143,214.34
43160,214.34
43128,214.34
43145,214.34
45123,214.34
45135,214.34
45169,214.34
43217,214.34
43223,214.34
43123,214.34
43140,214.34
43204,214.34
43216,214.34
43119,214.34
43218,214.34
43222,214.34
43221,214.34
43220,214.34
43219,214.34
43065,214.34
43291,214.34
43203,214.34
43064,214.34
43287,214.34
43227,214.34
43226,214.34
43224,214.34
43251,214.34
43279,214.34
43228,214.34
43126,214.34
43068,214.34
43069,214.34
43272,214.34
43271,214.34
43270,214.34
43268,214.34
43016,214.34
43017,214.34
43110,214.34
43125,214.34
43201,214.34
43109,214.34
43229,214.34
43199,214.34
43202,214.34
43195,214.34
43234,214.34
43232,214.34
43231,214.34
43230,214.34
43194,214.34
43235,214.34
43236,214.34
43260,214.34
43207,214.34
43085,214.34
43146,214.34
43147,214.34
43081,214.34
43062,214.34
43266,214.34
43206,214.34
43205,214.34
43086,214.34
43213,214.34
43054,214.34
43137,214.34
43026,214.34
43136,214.34
43002,214.34
43212,214.34
43209,214.34
43210,214.34
43211,214.34
43004,214.34
43215,214.34
43214,214.34
43553,166.13
43502,166.13
43521,166.13
43557,166.13
43558,166.13
43515,166.13
43570,166.13
43545,166.13
43540,166.13
43532,166.13
43567,166.13
43533,166.13
43504,166.13
45656,235.92
45643,235.92
45674,235.92
45678,235.92
45658,235.92
45688,235.92
45623,235.92
45614,235.92
45631,235.92
45686,235.92
45685,235.92
45620,235.92
44491,235.65
44234,235.65
44062,235.65
44022,235.65
44024,235.65
44057,235.65
44033,235.65
44060,235.65
44065,235.65
44064,235.65
44040,235.65
44094,235.65
44099,235.65
44026,235.65
44073,235.65
44072,235.65
44021,235.65
44080,235.65
44202,235.65
44255,235.65
44023,235.65
44086,235.65
44231,235.65
44046,235.65
45387,195.66
45335,195.66
45301,195.66
45370,195.66
43153,195.66
45458,195.66
45459,195.66
45324,195.66
45481,195.66
45385,195.66
45424,195.66
45430,195.66
45432,195.66
45431,195.66
45434,195.66
45433,195.66
45305,195.66
45435,195.66
45440,195.66
45316,195.66
45314,195.66
45368,195.66
45169,195.66
45307,195.66
45384,195.66
43749,195.84
43773,195.84
43736,195.84
43733,195.84
43723,195.84
43755,195.84
43762,195.84
43722,195.84
43750,195.84
43768,195.84
43772,195.84
43832,195.84
43973,195.84
43732,195.84
43837,195.84
44699,195.84
43725,195.84
43983,195.84
43780,195.84
43778,195.84
45216,166.13
45271,166.13
45174,166.13
45218,166.13
45270,166.13
45217,166.13
45239,166.13
45226,166.13
45225,166.13
45240,166.13
45224,166.13
45269,166.13
45267,166.13
45252,166.13
45244,166.13
45268,166.13
45241,166.13
45251,166.13
45242,166.13
45243,166.13
45250,166.13
45247,166.13
45246,166.13
45249,166.13
45248,166.13
45263,166.13
45258,166.13
45255,166.13
45254,166.13
45253,166.13
45262,166.13
45264,166.13
45222,166.13
45220,166.13
